measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
6,Incidence,168,Angola,3,Both,8,15-19 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,180.6157228127563,685.917805995252,21.829595440790246
6,Incidence,168,Angola,3,Both,7,10-14 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,0.6942111281430623,2.40676947526763,0.07845456367060305
6,Incidence,168,Angola,3,Both,8,15-19 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,1.1652334036678362,4.426991387200849,0.14087267898097897
6,Incidence,194,Lesotho,3,Both,7,10-14 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,30.713763484662305,74.60705483373985,8.049739903442829
6,Incidence,194,Lesotho,3,Both,8,15-19 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,83.38088430862334,201.52741336560052,24.078495748772987
6,Incidence,196,South Africa,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,19476.83018755412,28058.671381931632,11971.782700649544
6,Incidence,196,South Africa,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2019,33745.822808820485,48261.1706250312,21104.135680320313
6,Incidence,184,Mozambique,3,Both,7,10-14 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,1.2957403324880934,3.2863112572353885,0.31216061733497263
6,Incidence,184,Mozambique,3,Both,8,15-19 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,3.933656988894497,9.289732565579191,1.0751066000411615
6,Incidence,196,South Africa,3,Both,7,10-14 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,3.5808978294999143,8.959117953340382,1.1700085572127614
6,Incidence,196,South Africa,3,Both,8,15-19 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,6.254162326175516,15.93570784489669,2.01498699752297
6,Incidence,195,Namibia,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,446.05189735215674,732.6301740459544,235.75226337616976
6,Incidence,195,Namibia,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2019,1066.8638404765031,1618.6607289180013,625.5894798277214
6,Incidence,195,Namibia,3,Both,7,10-14 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,0.18677988889437555,0.40738963755911706,0.06603423494114959
6,Incidence,195,Namibia,3,Both,8,15-19 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,0.4576051392834665,0.9592787017449341,0.16158766467780633
6,Incidence,190,Uganda,3,Both,7,10-14 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,1.1634656401988441,3.2012976800485387,0.23285819330638022
6,Incidence,190,Uganda,3,Both,8,15-19 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,3.1537896012628535,8.641138336549785,0.6364589522873458
6,Incidence,184,Mozambique,3,Both,7,10-14 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,200.8368960366507,509.6009299230666,48.38647857496444
6,Incidence,184,Mozambique,3,Both,8,15-19 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,609.7001285437307,1438.5462429881313,166.7421272627409
6,Incidence,196,South Africa,3,Both,7,10-14 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,555.0301853929956,1387.9957806617906,181.32166581869285
6,Incidence,196,South Africa,3,Both,8,15-19 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,969.4018955813027,2469.738864717521,312.3672749183264
6,Incidence,191,Zambia,3,Both,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,1988.690551381409,3457.322517847851,883.4354937201692
6,Incidence,191,Zambia,3,Both,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2019,6129.5503681638465,9922.329602641332,3347.1894788621385
6,Incidence,191,Zambia,3,Both,7,10-14 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,0.5182891656994587,1.8817939125627947,0.06767152757753628
6,Incidence,191,Zambia,3,Both,8,15-19 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,1.6304537713401805,5.99301998056817,0.25245627143389204
6,Incidence,191,Zambia,3,Both,7,10-14 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,80.33670496248908,291.75008270632884,10.488024573723917
