measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
6,Incidence,161,Bangladesh,2,Female,7,10-14 years,934,Drug-susceptible tuberculosis,1,Number,2019,5304.202043649792,7289.113546624751,3676.8057084745087
6,Incidence,161,Bangladesh,1,Male,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2019,7707.8273474751895,11344.657093939348,5101.304225109855
6,Incidence,161,Bangladesh,2,Female,8,15-19 years,934,Drug-susceptible tuberculosis,1,Number,2019,10743.310010448287,15533.354476889817,6935.164451661786
6,Incidence,18,Thailand,1,Male,7,10-14 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,1.9362484154954192,5.199117945952348,0.4895191296257049
6,Incidence,18,Thailand,2,Female,7,10-14 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,1.8589886564874218,4.894770749023338,0.4604134743349409
6,Incidence,18,Thailand,1,Male,8,15-19 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,4.290707502570327,12.041771256434407,1.1118590643869806
6,Incidence,18,Thailand,2,Female,8,15-19 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,3.4624515879683484,9.87231122459426,0.8963130425919019
6,Incidence,135,Brazil,1,Male,7,10-14 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,16.249268833041132,49.06168209466812,2.580999998900257
6,Incidence,135,Brazil,2,Female,7,10-14 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,19.632043250975897,60.10625173735789,3.040394107365565
6,Incidence,11,Indonesia,1,Male,7,10-14 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,27.969270739415883,113.22855923024618,2.9871775690767906
6,Incidence,11,Indonesia,2,Female,7,10-14 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,26.068860666578722,106.30568136819636,2.8366557269959376
6,Incidence,11,Indonesia,1,Male,8,15-19 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,68.63108668356007,273.44884089400455,6.845747628945234
6,Incidence,11,Indonesia,2,Female,8,15-19 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,58.72409925030643,247.1317317147398,5.936366271858607
6,Incidence,18,Thailand,1,Male,7,10-14 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,21.234287983876282,56.84591462936518,5.360436750033546
6,Incidence,18,Thailand,2,Female,7,10-14 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,20.388048654394616,53.74368118122235,5.045364322920394
6,Incidence,18,Thailand,1,Male,8,15-19 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,47.06199959424758,132.00390238238862,12.18926165015775
6,Incidence,18,Thailand,2,Female,8,15-19 years,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,37.974477965864935,108.22099286319379,9.827485025123615
6,Incidence,169,Central African Republic,1,Male,7,10-14 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,0.06376351329171553,0.21214531800887115,0.008990548136382163
6,Incidence,169,Central African Republic,2,Female,7,10-14 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,0.06477614012968055,0.22980473750283112,0.00875777225787656
6,Incidence,169,Central African Republic,1,Male,8,15-19 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,0.12838893702063353,0.4387942679064374,0.018512196913566283
6,Incidence,169,Central African Republic,2,Female,8,15-19 years,947,Extensively drug-resistant tuberculosis,1,Number,2019,0.1479264987657411,0.501635994930778,0.02205700071160218
